840242	906915
840242	906915
451965	680756
451965	680756
995151	680756
484422	761374
484422	761374
1073551	761374
2575052	761374
2722315	761374
451965	1023547
451965	1023547
669667	1023547
451965	1023622
669667	1023622
451965	1023631
669667	1023631
451965	1023725
451965	1023725
669667	1023725
451965	1027107
451965	1027116
451965	1027143
451965	1027143
451965	1027170
451965	1027264
451965	1027264
451965	1027349
451965	1027349
2666325	1027349
2666325	1027349
2942168	1027349
451965	1027406
451965	1027415
451965	1029679
451965	1029679
451965	1029941
172961	1029941
451965	1049051
451965	1049051
728854	1049051
484422	1073560
484422	1073560
1073551	1073560
392620	1074464
484422	1074464
1136157	1074464
484422	1079544
484422	1079544
817833	1079544
298816	1116122
484422	1116122
484422	1116122
102016	1117660
298816	1117660
484422	1117660
484422	1117660
451965	1146101
995151	1146101
451965	1146446
484422	1149296
484422	1149296
1116412	1149296
484422	1149308
484422	1149308
1116412	1149308
1141991	1149867
1141991	1149867
451965	1149885
451965	1149885
995151	1149885
1120754	1153958
1120754	1153958
451965	1154478
529060	1154478
1023538	1154478
1024450	1154478
451965	1172146
669667	1172146
451965	1190766
451965	1195855
529060	1195855
451965	1242535
2151308	1242535
2151308	1242535
2151399	1242535
1076691	958727
484422	1852925
484422	1852925
451965	1970614
995151	1970614
2135429	1970614
2135429	1970614
3051946	1970614
451965	2023423
1072291	2224659
1073551	2224659
1073551	2224659
480228	2273554
372930	2273554
761374	2324643
761374	2324643
1073551	2372028
1073551	2372028
451965	2437217
484422	2461100
451965	2495208
451965	2495208
1632332	2495208
1072291	2499000
1073551	2499000
1073551	2499000
1132449	972406
1111583	972406
484422	2531991
484422	2531991
747109	2531991
765756	2536017
2135429	2536017
2135429	2536017
3051946	2536017
298816	2536316
484422	2536316
484422	2536316
298816	2536334
484422	2536334
484422	2536334
451965	2618472
484422	2723488
484422	2723488
484422	2738615
484422	2738615
1120754	2784797
2222066	2784797
2222066	2784797
480228	2968953
2988531	2968953
451965	3016011
2135429	3016011
2135429	3016011
3051946	3016011
451965	3076293
451965	3076293
1156539	3097319
451965	3197200
484422	3221730
484422	3221730
3220902	3221730
451965	3379891
451965	3379891
476810	938019
476810	938019
3587146	1023220
1033470	1023220
2173092	1024580
2173092	1024580
484422	3606373
3606364	3606373
795968	1025354
795968	1025354
1231968	1025608
1231968	1025608
1039502	1037209
1039502	1037209
1037115	1037209
1039502	1039164
2988344	1039164
2988344	1039164
1037115	1039164
1039502	1040834
1039502	1040834
1040795	1040834
1039502	1040861
1039502	1040861
1040795	1040861
1039502	1041158
1039502	1041158
1040795	1041158
1039502	1041185
1039502	1041185
1040795	1041185
1039502	1041439
1039502	1041439
1040795	1041439
1199844	1029259
852320	4096908
1021758	1048317
1048308	1048317
480228	1057186
1032295	1032325
1239825	1032325
2535261	1033407
2535261	1033407
1033470	1033407
1120754	1049060
1120754	1049060
1383577	1049060
2173092	1034721
1113514	1034721
1427471	1034721
2680611	1034721
1020201	1035009
1020201	1035009
1021075	1035009
1239825	1020201
2872407	1020201
102016	1117558
298816	1117558
484422	1117558
1023060	1117576
1116300	1117576
102016	1117585
102016	1117594
298816	1117594
484422	1117594
102016	1218325
298816	1218325
510871	1992915
1073551	1085013
1132449	1115013
1033993	1115808
1073551	1115808
1231968	1116421
1575569	1116421
1575569	1116421
1575569	1116421
1072107	1072134
1073551	1072134
1073551	1072134
1073551	1073636
1073551	1073636
173333	1028775
852218	1028775
852218	1028775
480228	1099579
480228	1099579
480228	1073896
480228	1073896
106939	1077166
181637	1077166
236630	1077166
358738	1077166
675332	1077166
675332	1077166
730035	1077166
947936	1077166
1131787	1077166
480228	1135404
1090567	1090482
1832132	1100578
1832132	1100578
1100550	1100578
173333	1090503
852218	1090503
852218	1090503
1120754	1120790
1120754	1120790
1120754	1120969
1120754	1120969
2784881	1120969
1423549	1120969
1141991	1149849
1141991	1149849
1073757	1110876
1073757	1110876
1113514	1110876
1113514	1110876
1039502	1150621
1039502	1150621
1037115	1150621
1039502	1153239
1039502	1153239
1039502	1153248
1039502	1153248
1039502	1155420
1039502	1155420
1039502	1155420
2911182	1155420
1039173	1155420
1039173	1155420
1039173	1155420
1073757	1112870
1073757	1112870
1112076	1112870
1113514	1112870
1023220	1175071
1242610	1132449
1243336	1132449
1243336	1132449
1243336	1132449
1357206	1132449
3068159	1132449
3068159	1132449
3068159	1132449
3068159	1132449
3068159	1132449
3068159	1132449
480228	1141900
796273	1141991
2250313	1141991
2250313	1141991
2250313	1141991
2250313	1141991
1132449	1195109
1426849	1195109
1093728	1160004
1131787	1160004
1131787	1160004
1039502	1197804
1039502	1197804
1068294	1197804
1195574	1197804
906915	1242759
1245796	1243336
1239254	1243354
1398807	1216321
2337308	1216321
480228	1184868
349361	1184868
1141991	1225761
1141991	1225761
796273	1225761
2250313	1225761
1239254	1242115
1239254	1242115
1239254	1242115
3156270	1242115
173333	1318654
1039502	1318654
1039502	1318654
1239254	1242375
1116421	1299070
1116421	1299070
1033993	1398807
541101	2718484
1033470	2718484
541101	2768359
2718484	2768359
1033470	2768359
541101	3159093
3587146	3159093
1033470	3159093
1073757	1379552
1022353	1379552
480228	12058
480228	302544
480228	302544
349361	302544
480228	746773
767723	746773
480228	836610
349361	836610
480228	907417
480228	919737
480228	919737
480228	1024535
1073757	1024535
349361	1024535
480228	1024544
480228	1024544
349361	1024544
173333	1423071
852218	1423071
852218	1423071
480228	1024553
349361	1024553
349361	1024553
480228	1024562
349361	1024562
480228	1024795
349361	1024795
480228	1024825
2860208	1024825
1026043	1024825
480228	1026043
349361	1026043
480228	1026061
349361	1026061
480228	1026070
349361	1026070
480228	1026306
349361	1026306
480228	1026388
480228	1026388
2860208	1026388
1026043	1026388
1039502	1444348
1039502	1444348
480228	1026548
349361	1026548
480228	1026605
349361	1026605
480228	1026771
349361	1026771
480228	1051595
791559	1051595
480228	1053478
791559	1053478
480228	1054242
273457	1054242
480228	1072974
767723	1072974
480228	1072992
480228	1072992
1073757	1072992
372930	1072992
2173092	1072992
480228	1073319
767723	1073319
480228	1073373
767723	1073373
480228	1073382
767723	1073382
480228	1073391
767723	1073391
480228	1073814
480228	1073823
372930	1073823
480228	1073850
1039502	1386390
1039502	1386390
480228	1073971
1039502	1386523
1039502	1386523
1037115	1386523
480228	1073999
147231	1073999
372930	1073999
480228	1074017
480228	1074099
2575847	1074099
480228	1074129
480228	1075489
767723	1075489
480228	1076833
182232	1076833
480228	1076897
182232	1076897
1076776	1076897
480228	1076963
372930	1076963
480228	1077027
372930	1077027
480228	1078136
147231	1078136
372930	1078136
888534	1078136
480228	1078819
116237	1078819
480228	1079665
372930	1079665
480228	1079704
372930	1079704
445843	1088779
445843	1088779
455534	1088920
455534	1088920
455534	1089057
455534	1089057
455534	1089057
480228	1090099
691547	1090099
480228	1090156
480228	1090156
349361	1090156
480228	1093595
116237	1093595
480228	1093803
480228	1093803
478757	1093803
480228	1093830
350152	1093830
480228	1093867
350152	1093867
480228	1093894
350152	1093894
480228	1094006
883249	1094006
480228	1094172
557652	1094172
480228	1099074
480228	1101089
1213683	1101089
480228	1101771
2860208	1101771
1072992	1101771
1213683	1101771
2173092	1424340
2173092	1424340
1093586	1424340
480228	1101810
480228	1101810
350152	1101810
1213683	1101810
480228	1101847
1213683	1101847
480228	1101959
1213683	1101959
480228	1101977
1213683	1101977
852320	1425646
852320	1425646
442570	1425646
480228	1102004
1213683	1102004
1876314	1102004
480228	1103467
532958	1103467
1213683	1103467
480228	1113596
480228	1113596
480228	1555075
349361	1555075
480228	1113608
480228	1113608
480228	1113617
480228	1113617
480228	1113831
480228	1113831
480228	1113895
2148205	1113895
480228	1147890
767723	1147890
480228	1148105
767723	1148105
480228	1148619
116237	1148619
480228	1155121
350152	1155121
480228	1171158
836610	1171158
480228	1173031
480228	1173031
349361	1173031
480228	1173255
783871	1173255
349361	1173255
480228	1174047
783871	1174047
349361	1174047
480228	1174542
480228	1174926
349361	1174926
480228	1181577
783871	1181577
836610	1181577
480228	1184756
1073757	1184756
349361	1184756
349361	1184756
836610	1184756
1026016	1184756
480228	1194616
147231	1194616
372930	1194616
888534	1194616
480228	1194634
147231	1194634
372930	1194634
888534	1194634
480228	1194652
147231	1194652
372930	1194652
888534	1194652
480228	1194728
273457	1194728
480228	1194746
273457	1194746
480228	1195275
480228	1195275
480228	1195921
2173092	1195921
2860208	1195921
1026043	1195921
480228	1223226
883249	1223226
480228	1485248
480228	1485248
349361	1485248
480228	1830099
480228	1830099
767723	1830099
1830035	1918399
1830035	1918399
480228	1968198
480228	1968198
480228	1968198
480228	1968198
147231	1968198
372930	1968198
810124	1968198
1213683	1968198
480228	2036450
480228	2036450
2269388	2036450
480228	2039264
480228	2039264
919737	2039264
480228	2125279
480228	2125279
349361	2125279
480228	2138626
480228	2138626
480228	2138626
2860208	2138626
1026043	2138626
2122063	2138626
3102772	2138626
480228	2140281
349361	2140281
783871	2175667
783871	2175667
783871	2175667
480228	2269388
2173092	2269388
1076776	2269388
480228	2323516
480228	2323516
349361	2323516
480228	2337362
480228	2337362
783871	2337362
349361	2337362
836610	2337362
3149683	2337362
480228	2337559
480228	2337559
1073757	2355366
1073757	2355366
2173092	2355366
480228	2391300
480228	2453235
480228	2453235
480228	2453338
372930	2453338
372930	2453338
480228	2501855
480228	2501855
480228	2504913
480228	2504913
480228	2568997
480228	2568997
2860208	2568997
1026043	2568997
480228	2575892
1858507	2575892
480228	2734149
2734149	2734176
2734130	2734176
480228	2742340
480228	2742443
480228	2753412
480228	2790190
480228	2790314
480228	2860208
3102772	2860208
480228	2887045
2173092	2895424
480228	2905501
480228	2947145
480228	2947145
480228	3021136
1134993	1494334
480228	3046858
480228	3046858
2749330	3046858
2749330	3046858
2749330	3046858
480228	3046876
1968198	3046876
1225800	3109977
1469211	3313943
1469211	3313943
1469211	3313943
480228	3455423
591900	3455423
480228	3539145
480228	3599493
480228	3615357
480228	3627716
2245766	3627716
480228	3627761
480228	3648047
480228	3648065
480228	3658550
480228	3658596
480228	3673535
480228	3673544
3638262	3685462
480228	3685471
480228	3685480
480228	3685538
480228	3685592
480228	3685604
480228	3685613
480228	3696196
480228	3696235
1073757	3789230
1073757	3789230
480228	5476217
480228	5491993
480228	5492011
480228	5492020
480228	5492039
480228	5492048
115025	1072303
115025	1072376
115025	1075087
484422	1075087
2531991	1075087
115025	1154254
2122063	1102040
484422	1178773
969611	1178773
124111	1182828
1181915	1182828
1188156	1182828
124111	1531501
1188156	1534463
124111	1534511
126768	1022540
669667	1022540
126768	1196076
1023725	1196076
1039502	1753750
1039502	1753750
1040795	1753750
852218	1630365
2988344	1630365
2988344	1630365
748601	1630365
144829	1963148
208329	1963148
958727	1963148
1076691	1963148
1076691	1963148
1076691	1963148
460024	1963148
1968198	1963148
484422	1963148
1917459	1963148
1112870	1112197
1112870	1112197
750006	1112197
1112076	1112197
160324	1072590
392620	1072590
161415	645616
852218	645616
906915	645616
161415	1037236
852218	1037236
161415	1037245
852218	1037245
161415	1038176
852218	1038176
161415	1038372
852218	1038372
161415	1172409
852218	1172409
1231968	1575569
1231968	1575569
1231968	1575569
162001	1152782
170109	1152782
1039502	1832132
1100550	1832132
1821088	1833009
720317	2950631
3587146	2950631
1033470	2950631
1023538	538316
2741679	1023985
1023538	1023985
1027095	1023985
1120754	1843455
1120754	1843455
1383577	1843455
1141991	1844283
1141991	1844283
173333	96946
852218	96946
173333	840242
852218	840242
830319	840242
830319	840242
173333	1068342
852218	1068342
852218	1068342
1068294	1068342
1195574	1068342
173333	1089945
852218	1089945
852218	1089945
173333	1090437
852218	1090437
852218	1090437
173333	1090660
852218	1090660
852218	1090660
173333	1090718
852218	1090718
852218	1090718
173333	1090875
852218	1090875
852218	1090875
173333	1091041
852218	1091041
852218	1091041
173333	1091443
852218	1091443
852218	1091443
173333	1096194
852218	1096194
852218	1096194
173333	1153332
852218	1153332
852218	1153332
173333	1178568
852218	1178568
173333	1195583
852218	1195583
852218	1195583
651411	1195583
173333	1942675
852218	1942675
852218	1942675
2015370	1876471
2801564	1876471
2265746	1876471
173333	3224964
852218	3224964
852218	3224964
852218	1884195
1239254	1847538
1239254	1847538
1239254	1847538
1239254	1847538
1239478	1847538
2917997	1847538
1039502	1900947
1039502	1900947
1040795	1900947
1383474	1967351
1632332	1967351
633248	1967986
660842	1967986
1039502	1969403
1039502	1969403
1037115	1969403
1033470	1903041
1033470	1903041
3587146	1971901
1033470	1971901
1068025	2015370
1068025	2015370
1068294	2015370
1361780	2015370
1361780	2015370
2014971	2015370
355214	1521061
852320	2043485
852320	2043485
679125	2043485
969723	2043485
2015370	2023478
2801564	2023478
2265746	2023478
1196384	2004794
1033993	2004806
1196384	2004806
193304	1035193
1021758	1035193
1048308	1035193
1248340	1035193
193304	1048250
511515	1048250
193304	1048353
511515	1048353
1072107	1989278
1073551	1989278
1073757	1027451
2173092	1027451
1026016	1027451
852218	674111
906915	674111
748601	674111
852218	792211
748601	792211
852218	830319
852218	830319
852218	883276
748601	883276
852218	1035876
852218	1035894
1039502	1035894
1152906	1035894
852218	1036350
852218	1036510
852218	1036798
852218	1036800
852218	1036864
852218	1039520
852218	1039650
852218	1039687
852218	1039717
852218	1039799
852218	1039801
852218	1039856
852218	1039874
852218	1039977
852218	1039995
852218	1039995
852218	1040115
852218	1040151
1199844	2079550
1199844	2079550
852218	1040508
852218	1040843
748601	1040843
852218	1040852
852218	1040852
748601	1040852
852218	1040900
748601	1040900
852218	1040919
748601	1040919
852218	1040928
748601	1040928
852218	1040946
748601	1040946
852218	1040973
748601	1040973
852218	1041130
748601	1041130
852218	1041206
852218	1041653
748601	1041653
852218	1041662
748601	1041662
852218	1041701
748601	1041701
852218	1041729
748601	1041729
852218	1041868
748601	1041868
852218	1041877
748601	1041877
852218	1042137
852218	1042137
748601	1042137
852218	1042146
748601	1042146
852218	1042164
748601	1042164
1071968	2142052
852218	1177105
906915	1177105
748601	1177105
906915	1177187
906915	1177187
906915	1177187
674111	1177187
906915	1178120
852218	1180422
748601	1180422
852218	1181830
906915	1181830
852218	1183263
852218	1184970
906915	1184970
906915	1184970
852218	1194205
852218	1194214
852320	2221854
852320	2221854
442570	2221854
1120754	2135447
1073757	2173092
852218	1545861
1039502	2176150
1039502	2176150
1037115	2176150
1239254	2247274
1072107	2277860
2015370	2279855
2023478	2279855
1876471	2279912
2015370	2279912
852218	2258506
906915	2258506
906915	2258506
674111	2258506
748601	2258506
748601	2258506
852218	2258533
906915	2258533
674111	2258533
674111	2258533
792211	2258533
1039502	2257312
1039502	2257312
1037115	2257312
1195257	2259268
1361780	2259268
1361780	2259268
852218	2294072
852218	2294072
1039173	2294072
1039502	2288482
1039502	2288482
1612400	2288482
2161585	2288482
1386523	2288772
1386523	2288772
1188156	2263443
1188156	2263452
2333131	2333140
2333131	2333140
2333131	2333140
2333131	2333140
2333131	2333140
2333131	2333140
2333131	2333140
852218	2592312
852218	2592312
1113514	2333672
1248902	2333672
3303298	2355562
1000409	2355562
1000409	2355562
852218	2728755
852218	2728755
1386523	2728755
852218	2771452
852218	2771452
852218	2771470
852218	2771470
852218	2771489
852218	2771489
852218	2771498
852218	2771498
852218	2897240
852218	2897240
852218	2988531
852218	2988531
852218	2988531
852218	2992930
651411	2992930
1090567	3105689
3587146	2338800
1033470	2338800
852218	3116144
852218	3116144
852218	3135181
3587146	3135181
1033470	3135181
1239254	2358451
1239254	2358451
1239254	2358451
3075915	2358451
852218	3183539
852218	3183539
852218	3183539
852218	3531224
852218	3531224
852218	3531288
852218	3531288
852218	3531297
852218	3531297
852218	3531327
852218	3531327
852218	3531336
852218	3531336
852218	3531354
852218	3531354
852218	3536845
852218	3536845
852218	3536872
852218	3536872
852218	3537655
852218	3537655
852218	3537664
852218	3537664
852218	3537682
852218	3537682
852218	3537682
852218	3537691
852218	3537691
852218	3537703
852218	3537703
1120754	2362458
852218	3537730
852218	3537758
852218	3537758
852218	3537767
852218	3537767
852218	3537767
852218	3537794
852218	3537806
852218	3537806
852218	3605862
852218	3605862
852218	3615487
852218	3627293
852218	3647639
852218	3791493
852218	3814150
1037209	3814150
1039502	3814150
1423521	3814150
2333131	2371601
852218	4735823
852320	1074204
852320	1074204
438322	1074204
852320	1074802
852320	1074811
852320	1197523
221328	1197523
3303298	2425559
1000409	2425559
1000409	2425559
460855	2425643
2613196	2425643
675332	2425643
2425607	2425643
2425607	2425643
2425607	2425643
2425607	2425643
675332	2397544
675332	2397544
730035	2397544
852320	2886459
852320	2954330
852320	3114935
852320	3114935
852320	3115071
852320	3115071
852320	3115080
852320	3115080
852320	3115099
852320	3115099
852320	3115101
852320	3115101
969723	3115101
675332	3383311
675332	3383320
675332	3424296
852320	3555471
852320	3658635
852320	4852261
1188156	2449881
852320	4852355
852320	4852364
852320	4852373
852320	4852382
852320	4852869
852320	4853464
852320	4853697
648215	1539879
1492871	2451745
1093728	2438616
1131787	2438616
1131787	2438616
1073551	2460028
1073551	2461089
2460608	2461089
1181915	2480482
1182828	2480482
1188156	2480482
1188156	2480482
1196384	2483885
1196384	2483906
1196384	2483924
210724	1076730
747109	1076730
2355209	1076730
210724	1076749
747109	1076749
210724	1195314
747109	1195314
210724	1195323
747109	1195323
1188156	2512682
1239254	2527659
1239478	2527659
1239478	2527659
1239478	2527659
1132449	2527677
1132449	2527677
1100541	2495235
1823279	2495235
2190567	2495235
2190567	2495235
958727	2900289
958727	2900289
2135830	2519074
972406	1111604
1132449	1111604
3587146	2535261
1033470	2535261
355214	1550593
215420	1072732
460024	1072732
215420	1072769
460024	1072769
484422	1072769
215420	1072808
215420	1072817
215420	1072826
215420	1072835
215420	1072844
215420	1072853
460024	1072853
215420	1072862
460024	1072862
215420	1072871
460024	1072871
215420	1072880
460024	1072880
484422	1072880
215420	1072899
460024	1072899
215420	1072901
460024	1072901
215420	1072910
460024	1072910
215420	1072929
460024	1072929
484422	1072929
1196384	2613066
1093728	2572257
1131787	2572257
1131787	2572257
1039502	2698876
1039502	2698876
1037115	2698876
1132449	2646907
2176150	2670911
1073551	2673819
1073551	2673819
1632332	2724047
2330626	2724047
1072107	2579425
1073551	2579425
1073551	2579425
2385943	2679987
1073551	2680004
2355209	2680004
2673819	2752189
2854999	2752189
1022764	776060
1028412	776060
1039502	2662448
1120754	2741679
1120754	2741679
1120754	2741679
1120754	2784881
2898434	2784881
2898443	2784881
1250530	3162936
1037209	3778195
1039502	3778195
1039502	3778195
1197804	3778195
1037209	3778207
1039502	3778207
1039502	3778207
1197804	3778207
1132449	2712996
1132449	2712996
1039502	8417
1068294	8417
1039502	161415
1037115	161415
1039502	173333
1068294	173333
1199778	173333
1907366	388436
1039502	399106
1039502	427719
1068294	427719
1199778	427719
1039502	489913
1022924	489913
1040795	489913
1039502	651411
1068294	651411
1039502	736804
1034888	736804
1039502	739177
1039502	748601
1040795	748601
1039502	765578
1068294	765578
1573257	931319
1573257	931319
1039502	1007864
1040795	1007864
1039502	1022924
1832132	1022924
1039502	1028869
1039502	1028869
1068294	1028869
1039502	1034888
1039502	1035148
1020201	1035148
1021758	1035148
1033470	1035148
1040795	1035148
1110474	1035148
1039502	1036341
1039502	1036462
1039502	1036462
1039502	1036471
1039502	1036538
1039502	1036828
1039502	1038402
1037115	1038402
1039502	1038448
1039502	1038448
1037115	1038448
1039502	1038578
1039502	1038578
1037115	1038578
1039502	1039173
1039502	1039173
1037115	1039173
1039502	1039511
1039502	1039735
399106	1039735
489913	1039735
1036462	1039771
1039502	1039931
1188156	2718868
1039502	1039986
1039502	1040160
1039502	1040517
1039502	1040535
1039502	1040544
1039502	1040562
1039502	1040601
1040704	1040610
1039502	1040656
1039502	1040683
1039502	1040683
1039502	1040704
1039502	1040722
1039502	1040731
1039502	1040807
1039502	1040807
1040795	1040807
1039502	1041073
1040795	1041073
1039502	1041082
1040795	1041082
1039502	1041091
1039502	1041091
1040795	1041091
1039502	1041176
1040795	1041176
1039502	1041680
1040795	1041680
1039502	1042025
1040795	1042025
1039502	1042342
1040795	1042342
1039502	1087053
1039502	1087053
1068294	1087053
1039502	1089217
1039502	1089217
1068294	1089217
1199778	1089217
1039502	1089271
1039502	1089271
1068294	1089271
1199778	1089271
1039502	1090530
1039502	1090530
1068294	1090530
1199778	1090530
1039502	1090567
1039502	1090567
1068294	1090567
1199778	1090567
1039502	1090857
1068294	1090857
1199778	1090857
1039502	1096233
1039502	1096233
1068294	1096233
2156086	1096233
1039502	1100550
1039502	1100550
1039502	1137220
1040795	1137220
1039502	1149184
1039502	1149184
1068294	1149184
